C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_38_944.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_38_944.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_38_944.jpg,0,0,0,9.821947E-06
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_39_013.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_39_013.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_39_013.jpg,0,0.1358346,0,0.05866891
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_39_082.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_39_082.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_39_082.jpg,0,0.3154623,0,0.2135198
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_39_152.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_39_152.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_39_152.jpg,0,0.5513673,0,0.6513082
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_39_220.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_39_220.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_39_220.jpg,0,0.7439811,0,1.10157
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_39_289.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_39_289.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_39_289.jpg,0,0.9799559,0,1.962651
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_39_415.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_39_415.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_39_415.jpg,0,1,0,3.355469
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_39_482.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_39_482.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_39_482.jpg,0,1,0,4.062505
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_39_551.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_39_551.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_39_551.jpg,0,1,0,4.995664
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_39_620.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_39_620.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_39_620.jpg,-0.15,1,0,5.686697
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_39_688.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_39_688.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_39_688.jpg,0,1,0,6.589401
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_39_756.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_39_756.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_39_756.jpg,0,1,0,7.271976
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_39_824.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_39_824.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_39_824.jpg,0,1,0,7.953391
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_39_895.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_39_895.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_39_895.jpg,0,1,0,8.856155
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_39_965.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_39_965.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_39_965.jpg,0,1,0,9.528619
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_40_034.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_40_034.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_40_034.jpg,0,1,0,10.41907
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_40_104.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_40_104.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_40_104.jpg,-0.15,0.9349177,0,11.06342
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_40_175.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_40_175.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_40_175.jpg,-0.35,0.6853174,0,11.87485
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_40_242.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_40_242.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_40_242.jpg,-0.5000001,0.592003,0,12.04558
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_40_311.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_40_311.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_40_311.jpg,0,0.837875,0,12.30646
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_40_379.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_40_379.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_40_379.jpg,0,1,0,13.02656
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_40_449.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_40_449.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_40_449.jpg,-0.2,0.8604112,0,13.95171
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_40_520.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_40_520.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_40_520.jpg,-0.35,0.6768984,0,14.40042
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_40_588.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_40_588.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_40_588.jpg,-0.5500001,0.7631757,0,14.81429
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_40_656.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_40_656.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_40_656.jpg,-0.7,0.9407448,0,15.36355
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_40_728.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_40_728.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_40_728.jpg,-0.9000002,1,0,15.97543
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_40_800.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_40_800.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_40_800.jpg,0,1,0,16.47243
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_40_868.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_40_868.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_40_868.jpg,0,1,0,17.22714
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_40_934.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_40_934.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_40_934.jpg,0,1,0,17.81173
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_41_002.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_41_002.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_41_002.jpg,0,1,0,18.49002
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_41_074.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_41_074.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_41_074.jpg,0,1,0,19.31518
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_41_145.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_41_145.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_41_145.jpg,0,1,0,19.83542
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_41_218.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_41_218.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_41_218.jpg,-0.15,1,0,20.64377
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_41_284.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_41_284.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_41_284.jpg,-0.3,1,0,21.27867
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_41_356.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_41_356.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_41_356.jpg,-0.5000001,1,0,21.9595
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_41_424.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_41_424.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_41_424.jpg,0,1,0,22.49404
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_41_493.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_41_493.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_41_493.jpg,0,1,0,23.27884
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_41_561.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_41_561.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_41_561.jpg,0,1,0,23.8734
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_41_629.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_41_629.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_41_629.jpg,0,1,0,24.64593
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_41_695.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_41_695.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_41_695.jpg,0,1,0,25.22148
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_41_766.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_41_766.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_41_766.jpg,-0.05,1,0,25.79582
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_41_837.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_41_837.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_41_837.jpg,-0.25,1,0,26.52558
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_41_907.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_41_907.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_41_907.jpg,-0.45,1,0,27.17465
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_41_978.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_41_978.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_41_978.jpg,0,1,0,27.63904
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_42_050.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_42_050.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_42_050.jpg,0,1,0,28.36244
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_42_118.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_42_118.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_42_118.jpg,0,1,0,28.91334
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_42_190.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_42_190.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_42_190.jpg,0,1,0,29.64666
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_42_262.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_42_262.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_42_262.jpg,0,1,0,30.18273
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_42_332.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_42_332.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_42_332.jpg,0,1,0,30.19023
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_42_403.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_42_403.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_42_403.jpg,-0.1,1,0,30.18813
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_42_474.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_42_474.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_42_474.jpg,-0.3,0.8939548,0,30.15315
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_42_545.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_42_545.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_42_545.jpg,0,0.7173194,0,30.12964
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_42_615.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_42_615.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_42_615.jpg,0,0.4724309,0,30.06418
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_42_687.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_42_687.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_42_687.jpg,0,0.2382574,0,30.00498
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_42_753.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_42_753.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_42_753.jpg,0,0.05579415,0,29.93247
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_42_820.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_42_820.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_42_820.jpg,-0.1,0.0505857,0,29.75832
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_42_888.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_42_888.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_42_888.jpg,-0.3,0.2860155,0,29.62601
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_42_955.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_42_955.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_42_955.jpg,-0.45,0.4701087,0,29.61872
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_43_024.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_43_024.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_43_024.jpg,-0.6000001,0.5555796,0,29.69267
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_43_095.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_43_095.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_43_095.jpg,-0.8000001,0.3220116,0,29.62013
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_43_163.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_43_163.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_43_163.jpg,0,0.136749,0,29.56172
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_43_232.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_43_232.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_43_232.jpg,0,0,0,29.34555
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_43_301.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_43_301.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_43_301.jpg,0,0.1140198,0,29.18308
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_43_370.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_43_370.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_43_370.jpg,0,0.3564978,0,29.16471
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_43_437.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_43_437.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_43_437.jpg,0,0.5388645,0,29.30714
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_43_503.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_43_503.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_43_503.jpg,0,0.5035377,0,29.54824
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_43_576.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_43_576.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_43_576.jpg,0,0.2678751,0,29.69694
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_43_643.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_43_643.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_43_643.jpg,-0.1,0.08551261,0,29.65936
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_43_715.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_43_715.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_43_715.jpg,0,0.0350499,0,29.40753
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_43_785.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_43_785.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_43_785.jpg,0,0.071016,0,29.30136
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_43_854.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_43_854.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_43_854.jpg,0,0,0,29.07495
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_43_924.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_43_924.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_43_924.jpg,0,0,0,28.89961
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_43_994.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_43_994.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_43_994.jpg,0,0,0,28.66718
C:\Users\kim\Desktop\ffffff\IMG\center_2022_06_07_10_43_44_064.jpg,C:\Users\kim\Desktop\ffffff\IMG\left_2022_06_07_10_43_44_064.jpg,C:\Users\kim\Desktop\ffffff\IMG\right_2022_06_07_10_43_44_064.jpg,-0.15,0,0,28.48591
